"","subject","catalog_number","name_of_class","term","start_date","timestamp","census_date","total_of_enrollments"
"45005","MATH","1010","Math for Liberal Arts","Spring 2024",2024-01-16,2023-12-29,2024-02-06,62
"45006","MATH","1060","Finite Mathematics","Spring 2024",2024-01-16,2023-12-29,2024-02-06,67
"45007","MATH","1108","Stretch College Algebra-I","Spring 2024",2024-01-16,2023-12-29,2024-02-06,20
"45008","MATH","1109","Stretch College Algebra-II","Spring 2024",2024-01-16,2023-12-29,2024-02-06,54
"45009","MATH","1110","College Algebra","Spring 2024",2024-01-16,2023-12-29,2024-02-06,32
"45010","MATH","1120","College Trigonometry","Spring 2024",2024-01-16,2023-12-29,2024-02-06,92
"45011","MATH","1130","Precalculus Mathematics","Spring 2024",2024-01-16,2023-12-29,2024-02-06,23
"45012","MATH","1401","Calculus I","Spring 2024",2024-01-16,2023-12-29,2024-02-06,188
"45013","MATH","2411","Calculus II","Spring 2024",2024-01-16,2023-12-29,2024-02-06,144
"45014","MATH","2421","Calculus III","Spring 2024",2024-01-16,2023-12-29,2024-02-06,71
"45015","MATH","2830","Introductory Statistics","Spring 2024",2024-01-16,2023-12-29,2024-02-06,86
"45016","MATH","3000","Intro to Abstract Math","Spring 2024",2024-01-16,2023-12-29,2024-02-06,15
"45017","MATH","3191","Applied Linear Algebra","Spring 2024",2024-01-16,2023-12-29,2024-02-06,14
"45018","MATH","3195","Linear Algebra Diff Equations","Spring 2024",2024-01-16,2023-12-29,2024-02-06,96
"45019","MATH","3200","Elementary Diff Equations","Spring 2024",2024-01-16,2023-12-29,2024-02-06,23
"45020","MATH","3382","Statistical Theory","Spring 2024",2024-01-16,2023-12-29,2024-02-06,23
"45021","MATH","3800","Probablty-Statistcs Engineers","Spring 2024",2024-01-16,2023-12-29,2024-02-06,7
"45022","MATH","3810","Introduction to Probability","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45023","MATH","4310","Intro to Real Analysis I","Spring 2024",2024-01-16,2023-12-29,2024-02-06,12
"45024","MATH","4387","Applied Regression Analysis","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45025","MATH","4390","Game Theory","Spring 2024",2024-01-16,2023-12-29,2024-02-06,12
"45026","MATH","4408","Applied Graph Theory","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45027","MATH","4650","Numerical Analysis I","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45028","MATH","4733","Partial Differential Equatns","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45029","MATH","4779","Math Clinic","Spring 2024",2024-01-16,2023-12-29,2024-02-06,11
"45030","MATH","5070","Applied Analysis","Spring 2024",2024-01-16,2023-12-29,2024-02-06,13
"45031","MATH","5320","Statistical Inference","Spring 2024",2024-01-16,2023-12-29,2024-02-06,8
"45032","MATH","5387","Applied Regression Analysis","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45033","MATH","5390","Game Theory","Spring 2024",2024-01-16,2023-12-29,2024-02-06,6
"45034","MATH","5660","Numerical Analysis I","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45035","MATH","5733","Partial Differential Equatns","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45036","MATH","5779","Math Clinic","Spring 2024",2024-01-16,2023-12-29,2024-02-06,2
"45037","MATH","6101","Uncertainty Quantification","Spring 2024",2024-01-16,2023-12-29,2024-02-06,7
"45038","MATH","6330","Statistical Consulting","Spring 2024",2024-01-16,2023-12-29,2024-02-06,6
"45039","MATH","6404","Applied Graph Theory","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45040","MATH","6595","Nonlinear Programming","Spring 2024",2024-01-16,2023-12-29,2024-02-06,11
"45041","MATH","7132","Functional Analysis","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45042","MATH","7393","Bayesian Statistics","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45043","MATH","7594","Integer Programming","Spring 2024",2024-01-16,2023-12-29,2024-02-06,0
"45044","MATH","7665","Numerical Linear Algebra","Spring 2024",2024-01-16,2023-12-29,2024-02-06,6
"45045","MATH","7825","Topics in Optimization","Spring 2024",2024-01-16,2023-12-29,2024-02-06,3
"45046","MATH","1010","Math for Liberal Arts","Spring 2024",2024-01-16,2023-12-30,2024-02-06,62
"45047","MATH","1060","Finite Mathematics","Spring 2024",2024-01-16,2023-12-30,2024-02-06,68
"45048","MATH","1108","Stretch College Algebra-I","Spring 2024",2024-01-16,2023-12-30,2024-02-06,20
"45049","MATH","1109","Stretch College Algebra-II","Spring 2024",2024-01-16,2023-12-30,2024-02-06,54
"45050","MATH","1110","College Algebra","Spring 2024",2024-01-16,2023-12-30,2024-02-06,32
"45051","MATH","1120","College Trigonometry","Spring 2024",2024-01-16,2023-12-30,2024-02-06,92
"45052","MATH","1130","Precalculus Mathematics","Spring 2024",2024-01-16,2023-12-30,2024-02-06,24
"45053","MATH","1401","Calculus I","Spring 2024",2024-01-16,2023-12-30,2024-02-06,191
"45054","MATH","2411","Calculus II","Spring 2024",2024-01-16,2023-12-30,2024-02-06,145
"45055","MATH","2421","Calculus III","Spring 2024",2024-01-16,2023-12-30,2024-02-06,72
"45056","MATH","2830","Introductory Statistics","Spring 2024",2024-01-16,2023-12-30,2024-02-06,87
"45057","MATH","3000","Intro to Abstract Math","Spring 2024",2024-01-16,2023-12-30,2024-02-06,15
"45058","MATH","3191","Applied Linear Algebra","Spring 2024",2024-01-16,2023-12-30,2024-02-06,14
"45059","MATH","3195","Linear Algebra Diff Equations","Spring 2024",2024-01-16,2023-12-30,2024-02-06,96
"45060","MATH","3200","Elementary Diff Equations","Spring 2024",2024-01-16,2023-12-30,2024-02-06,23
"45061","MATH","3382","Statistical Theory","Spring 2024",2024-01-16,2023-12-30,2024-02-06,23
"45062","MATH","3800","Probablty-Statistcs Engineers","Spring 2024",2024-01-16,2023-12-30,2024-02-06,7
"45063","MATH","3810","Introduction to Probability","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45064","MATH","4310","Intro to Real Analysis I","Spring 2024",2024-01-16,2023-12-30,2024-02-06,12
"45065","MATH","4387","Applied Regression Analysis","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45066","MATH","4390","Game Theory","Spring 2024",2024-01-16,2023-12-30,2024-02-06,12
"45067","MATH","4408","Applied Graph Theory","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45068","MATH","4650","Numerical Analysis I","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45069","MATH","4733","Partial Differential Equatns","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45070","MATH","4779","Math Clinic","Spring 2024",2024-01-16,2023-12-30,2024-02-06,11
"45071","MATH","5070","Applied Analysis","Spring 2024",2024-01-16,2023-12-30,2024-02-06,13
"45072","MATH","5320","Statistical Inference","Spring 2024",2024-01-16,2023-12-30,2024-02-06,8
"45073","MATH","5387","Applied Regression Analysis","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45074","MATH","5390","Game Theory","Spring 2024",2024-01-16,2023-12-30,2024-02-06,6
"45075","MATH","5660","Numerical Analysis I","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45076","MATH","5733","Partial Differential Equatns","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45077","MATH","5779","Math Clinic","Spring 2024",2024-01-16,2023-12-30,2024-02-06,2
"45078","MATH","6101","Uncertainty Quantification","Spring 2024",2024-01-16,2023-12-30,2024-02-06,7
"45079","MATH","6330","Statistical Consulting","Spring 2024",2024-01-16,2023-12-30,2024-02-06,6
"45080","MATH","6404","Applied Graph Theory","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45081","MATH","6595","Nonlinear Programming","Spring 2024",2024-01-16,2023-12-30,2024-02-06,11
"45082","MATH","7132","Functional Analysis","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45083","MATH","7393","Bayesian Statistics","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45084","MATH","7594","Integer Programming","Spring 2024",2024-01-16,2023-12-30,2024-02-06,0
"45085","MATH","7665","Numerical Linear Algebra","Spring 2024",2024-01-16,2023-12-30,2024-02-06,6
"45086","MATH","7825","Topics in Optimization","Spring 2024",2024-01-16,2023-12-30,2024-02-06,3
"45087","MATH","1010","Math for Liberal Arts","Spring 2024",2024-01-16,2023-12-31,2024-02-06,62
"45088","MATH","1060","Finite Mathematics","Spring 2024",2024-01-16,2023-12-31,2024-02-06,68
"45089","MATH","1108","Stretch College Algebra-I","Spring 2024",2024-01-16,2023-12-31,2024-02-06,20
"45090","MATH","1109","Stretch College Algebra-II","Spring 2024",2024-01-16,2023-12-31,2024-02-06,55
"45091","MATH","1110","College Algebra","Spring 2024",2024-01-16,2023-12-31,2024-02-06,32
"45092","MATH","1120","College Trigonometry","Spring 2024",2024-01-16,2023-12-31,2024-02-06,92
"45093","MATH","1130","Precalculus Mathematics","Spring 2024",2024-01-16,2023-12-31,2024-02-06,24
"45094","MATH","1401","Calculus I","Spring 2024",2024-01-16,2023-12-31,2024-02-06,191
"45095","MATH","2411","Calculus II","Spring 2024",2024-01-16,2023-12-31,2024-02-06,145
"45096","MATH","2421","Calculus III","Spring 2024",2024-01-16,2023-12-31,2024-02-06,73
"45097","MATH","2830","Introductory Statistics","Spring 2024",2024-01-16,2023-12-31,2024-02-06,87
"45098","MATH","3000","Intro to Abstract Math","Spring 2024",2024-01-16,2023-12-31,2024-02-06,15
"45099","MATH","3191","Applied Linear Algebra","Spring 2024",2024-01-16,2023-12-31,2024-02-06,14
"45100","MATH","3195","Linear Algebra Diff Equations","Spring 2024",2024-01-16,2023-12-31,2024-02-06,97
"45101","MATH","3200","Elementary Diff Equations","Spring 2024",2024-01-16,2023-12-31,2024-02-06,23
"45102","MATH","3382","Statistical Theory","Spring 2024",2024-01-16,2023-12-31,2024-02-06,23
"45103","MATH","3800","Probablty-Statistcs Engineers","Spring 2024",2024-01-16,2023-12-31,2024-02-06,7
"45104","MATH","3810","Introduction to Probability","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45105","MATH","4310","Intro to Real Analysis I","Spring 2024",2024-01-16,2023-12-31,2024-02-06,12
"45106","MATH","4387","Applied Regression Analysis","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45107","MATH","4390","Game Theory","Spring 2024",2024-01-16,2023-12-31,2024-02-06,12
"45108","MATH","4408","Applied Graph Theory","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45109","MATH","4650","Numerical Analysis I","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45110","MATH","4733","Partial Differential Equatns","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45111","MATH","4779","Math Clinic","Spring 2024",2024-01-16,2023-12-31,2024-02-06,11
"45112","MATH","5070","Applied Analysis","Spring 2024",2024-01-16,2023-12-31,2024-02-06,13
"45113","MATH","5320","Statistical Inference","Spring 2024",2024-01-16,2023-12-31,2024-02-06,8
"45114","MATH","5387","Applied Regression Analysis","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45115","MATH","5390","Game Theory","Spring 2024",2024-01-16,2023-12-31,2024-02-06,6
"45116","MATH","5660","Numerical Analysis I","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45117","MATH","5733","Partial Differential Equatns","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45118","MATH","5779","Math Clinic","Spring 2024",2024-01-16,2023-12-31,2024-02-06,2
"45119","MATH","6101","Uncertainty Quantification","Spring 2024",2024-01-16,2023-12-31,2024-02-06,7
"45120","MATH","6330","Statistical Consulting","Spring 2024",2024-01-16,2023-12-31,2024-02-06,6
"45121","MATH","6404","Applied Graph Theory","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45122","MATH","6595","Nonlinear Programming","Spring 2024",2024-01-16,2023-12-31,2024-02-06,11
"45123","MATH","7132","Functional Analysis","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45124","MATH","7393","Bayesian Statistics","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45125","MATH","7594","Integer Programming","Spring 2024",2024-01-16,2023-12-31,2024-02-06,0
"45126","MATH","7665","Numerical Linear Algebra","Spring 2024",2024-01-16,2023-12-31,2024-02-06,6
"45127","MATH","7825","Topics in Optimization","Spring 2024",2024-01-16,2023-12-31,2024-02-06,3
"45128","MATH","1010","Math for Liberal Arts","Spring 2024",2024-01-16,2024-01-01,2024-02-06,62
"45129","MATH","1060","Finite Mathematics","Spring 2024",2024-01-16,2024-01-01,2024-02-06,67
"45130","MATH","1108","Stretch College Algebra-I","Spring 2024",2024-01-16,2024-01-01,2024-02-06,20
"45131","MATH","1109","Stretch College Algebra-II","Spring 2024",2024-01-16,2024-01-01,2024-02-06,55
"45132","MATH","1110","College Algebra","Spring 2024",2024-01-16,2024-01-01,2024-02-06,33
"45133","MATH","1120","College Trigonometry","Spring 2024",2024-01-16,2024-01-01,2024-02-06,92
"45134","MATH","1130","Precalculus Mathematics","Spring 2024",2024-01-16,2024-01-01,2024-02-06,24
"45135","MATH","1401","Calculus I","Spring 2024",2024-01-16,2024-01-01,2024-02-06,191
"45136","MATH","2411","Calculus II","Spring 2024",2024-01-16,2024-01-01,2024-02-06,145
"45137","MATH","2421","Calculus III","Spring 2024",2024-01-16,2024-01-01,2024-02-06,73
"45138","MATH","2830","Introductory Statistics","Spring 2024",2024-01-16,2024-01-01,2024-02-06,86
"45139","MATH","3000","Intro to Abstract Math","Spring 2024",2024-01-16,2024-01-01,2024-02-06,15
"45140","MATH","3191","Applied Linear Algebra","Spring 2024",2024-01-16,2024-01-01,2024-02-06,14
"45141","MATH","3195","Linear Algebra Diff Equations","Spring 2024",2024-01-16,2024-01-01,2024-02-06,97
"45142","MATH","3200","Elementary Diff Equations","Spring 2024",2024-01-16,2024-01-01,2024-02-06,23
"45143","MATH","3382","Statistical Theory","Spring 2024",2024-01-16,2024-01-01,2024-02-06,23
"45144","MATH","3800","Probablty-Statistcs Engineers","Spring 2024",2024-01-16,2024-01-01,2024-02-06,7
"45145","MATH","3810","Introduction to Probability","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45146","MATH","4310","Intro to Real Analysis I","Spring 2024",2024-01-16,2024-01-01,2024-02-06,12
"45147","MATH","4387","Applied Regression Analysis","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45148","MATH","4390","Game Theory","Spring 2024",2024-01-16,2024-01-01,2024-02-06,12
"45149","MATH","4408","Applied Graph Theory","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45150","MATH","4650","Numerical Analysis I","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45151","MATH","4733","Partial Differential Equatns","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45152","MATH","4779","Math Clinic","Spring 2024",2024-01-16,2024-01-01,2024-02-06,11
"45153","MATH","5070","Applied Analysis","Spring 2024",2024-01-16,2024-01-01,2024-02-06,13
"45154","MATH","5320","Statistical Inference","Spring 2024",2024-01-16,2024-01-01,2024-02-06,8
"45155","MATH","5387","Applied Regression Analysis","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45156","MATH","5390","Game Theory","Spring 2024",2024-01-16,2024-01-01,2024-02-06,6
"45157","MATH","5660","Numerical Analysis I","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45158","MATH","5733","Partial Differential Equatns","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45159","MATH","5779","Math Clinic","Spring 2024",2024-01-16,2024-01-01,2024-02-06,2
"45160","MATH","6101","Uncertainty Quantification","Spring 2024",2024-01-16,2024-01-01,2024-02-06,7
"45161","MATH","6330","Statistical Consulting","Spring 2024",2024-01-16,2024-01-01,2024-02-06,6
"45162","MATH","6404","Applied Graph Theory","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45163","MATH","6595","Nonlinear Programming","Spring 2024",2024-01-16,2024-01-01,2024-02-06,10
"45164","MATH","7132","Functional Analysis","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45165","MATH","7393","Bayesian Statistics","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45166","MATH","7594","Integer Programming","Spring 2024",2024-01-16,2024-01-01,2024-02-06,0
"45167","MATH","7665","Numerical Linear Algebra","Spring 2024",2024-01-16,2024-01-01,2024-02-06,6
"45168","MATH","7825","Topics in Optimization","Spring 2024",2024-01-16,2024-01-01,2024-02-06,4
"45169","MATH","1010","Math for Liberal Arts","Spring 2024",2024-01-16,2024-01-02,2024-02-06,62
"45170","MATH","1060","Finite Mathematics","Spring 2024",2024-01-16,2024-01-02,2024-02-06,67
"45171","MATH","1108","Stretch College Algebra-I","Spring 2024",2024-01-16,2024-01-02,2024-02-06,20
"45172","MATH","1109","Stretch College Algebra-II","Spring 2024",2024-01-16,2024-01-02,2024-02-06,55
"45173","MATH","1110","College Algebra","Spring 2024",2024-01-16,2024-01-02,2024-02-06,33
"45174","MATH","1120","College Trigonometry","Spring 2024",2024-01-16,2024-01-02,2024-02-06,91
"45175","MATH","1130","Precalculus Mathematics","Spring 2024",2024-01-16,2024-01-02,2024-02-06,24
"45176","MATH","1401","Calculus I","Spring 2024",2024-01-16,2024-01-02,2024-02-06,191
"45177","MATH","2411","Calculus II","Spring 2024",2024-01-16,2024-01-02,2024-02-06,145
"45178","MATH","2421","Calculus III","Spring 2024",2024-01-16,2024-01-02,2024-02-06,73
"45179","MATH","2830","Introductory Statistics","Spring 2024",2024-01-16,2024-01-02,2024-02-06,87
"45180","MATH","3000","Intro to Abstract Math","Spring 2024",2024-01-16,2024-01-02,2024-02-06,15
"45181","MATH","3191","Applied Linear Algebra","Spring 2024",2024-01-16,2024-01-02,2024-02-06,14
"45182","MATH","3195","Linear Algebra Diff Equations","Spring 2024",2024-01-16,2024-01-02,2024-02-06,97
"45183","MATH","3200","Elementary Diff Equations","Spring 2024",2024-01-16,2024-01-02,2024-02-06,23
"45184","MATH","3382","Statistical Theory","Spring 2024",2024-01-16,2024-01-02,2024-02-06,23
"45185","MATH","3800","Probablty-Statistcs Engineers","Spring 2024",2024-01-16,2024-01-02,2024-02-06,7
"45186","MATH","3810","Introduction to Probability","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45187","MATH","4310","Intro to Real Analysis I","Spring 2024",2024-01-16,2024-01-02,2024-02-06,12
"45188","MATH","4387","Applied Regression Analysis","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45189","MATH","4390","Game Theory","Spring 2024",2024-01-16,2024-01-02,2024-02-06,12
"45190","MATH","4408","Applied Graph Theory","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45191","MATH","4650","Numerical Analysis I","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45192","MATH","4733","Partial Differential Equatns","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45193","MATH","4779","Math Clinic","Spring 2024",2024-01-16,2024-01-02,2024-02-06,11
"45194","MATH","5070","Applied Analysis","Spring 2024",2024-01-16,2024-01-02,2024-02-06,13
"45195","MATH","5320","Statistical Inference","Spring 2024",2024-01-16,2024-01-02,2024-02-06,8
"45196","MATH","5387","Applied Regression Analysis","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45197","MATH","5390","Game Theory","Spring 2024",2024-01-16,2024-01-02,2024-02-06,6
"45198","MATH","5660","Numerical Analysis I","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45199","MATH","5733","Partial Differential Equatns","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45200","MATH","5779","Math Clinic","Spring 2024",2024-01-16,2024-01-02,2024-02-06,2
"45201","MATH","6101","Uncertainty Quantification","Spring 2024",2024-01-16,2024-01-02,2024-02-06,7
"45202","MATH","6330","Statistical Consulting","Spring 2024",2024-01-16,2024-01-02,2024-02-06,6
"45203","MATH","6404","Applied Graph Theory","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45204","MATH","6595","Nonlinear Programming","Spring 2024",2024-01-16,2024-01-02,2024-02-06,10
"45205","MATH","7132","Functional Analysis","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45206","MATH","7393","Bayesian Statistics","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45207","MATH","7594","Integer Programming","Spring 2024",2024-01-16,2024-01-02,2024-02-06,0
"45208","MATH","7665","Numerical Linear Algebra","Spring 2024",2024-01-16,2024-01-02,2024-02-06,6
"45209","MATH","7825","Topics in Optimization","Spring 2024",2024-01-16,2024-01-02,2024-02-06,4
"45210","MATH","1010","Math for Liberal Arts","Spring 2024",2024-01-16,2024-01-03,2024-02-06,64
"45211","MATH","1060","Finite Mathematics","Spring 2024",2024-01-16,2024-01-03,2024-02-06,60
"45212","MATH","1108","Stretch College Algebra-I","Spring 2024",2024-01-16,2024-01-03,2024-02-06,15
"45213","MATH","1109","Stretch College Algebra-II","Spring 2024",2024-01-16,2024-01-03,2024-02-06,56
"45214","MATH","1110","College Algebra","Spring 2024",2024-01-16,2024-01-03,2024-02-06,33
"45215","MATH","1120","College Trigonometry","Spring 2024",2024-01-16,2024-01-03,2024-02-06,91
"45216","MATH","1130","Precalculus Mathematics","Spring 2024",2024-01-16,2024-01-03,2024-02-06,27
"45217","MATH","1401","Calculus I","Spring 2024",2024-01-16,2024-01-03,2024-02-06,189
"45218","MATH","2411","Calculus II","Spring 2024",2024-01-16,2024-01-03,2024-02-06,145
"45219","MATH","2421","Calculus III","Spring 2024",2024-01-16,2024-01-03,2024-02-06,73
"45220","MATH","2830","Introductory Statistics","Spring 2024",2024-01-16,2024-01-03,2024-02-06,86
"45221","MATH","3000","Intro to Abstract Math","Spring 2024",2024-01-16,2024-01-03,2024-02-06,15
"45222","MATH","3191","Applied Linear Algebra","Spring 2024",2024-01-16,2024-01-03,2024-02-06,13
"45223","MATH","3195","Linear Algebra Diff Equations","Spring 2024",2024-01-16,2024-01-03,2024-02-06,97
"45224","MATH","3200","Elementary Diff Equations","Spring 2024",2024-01-16,2024-01-03,2024-02-06,23
"45225","MATH","3382","Statistical Theory","Spring 2024",2024-01-16,2024-01-03,2024-02-06,23
"45226","MATH","3800","Probablty-Statistcs Engineers","Spring 2024",2024-01-16,2024-01-03,2024-02-06,8
"45227","MATH","3810","Introduction to Probability","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45228","MATH","4310","Intro to Real Analysis I","Spring 2024",2024-01-16,2024-01-03,2024-02-06,12
"45229","MATH","4387","Applied Regression Analysis","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45230","MATH","4390","Game Theory","Spring 2024",2024-01-16,2024-01-03,2024-02-06,12
"45231","MATH","4408","Applied Graph Theory","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45232","MATH","4650","Numerical Analysis I","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45233","MATH","4733","Partial Differential Equatns","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45234","MATH","4779","Math Clinic","Spring 2024",2024-01-16,2024-01-03,2024-02-06,11
"45235","MATH","5070","Applied Analysis","Spring 2024",2024-01-16,2024-01-03,2024-02-06,13
"45236","MATH","5320","Statistical Inference","Spring 2024",2024-01-16,2024-01-03,2024-02-06,8
"45237","MATH","5387","Applied Regression Analysis","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45238","MATH","5390","Game Theory","Spring 2024",2024-01-16,2024-01-03,2024-02-06,6
"45239","MATH","5660","Numerical Analysis I","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45240","MATH","5733","Partial Differential Equatns","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45241","MATH","5779","Math Clinic","Spring 2024",2024-01-16,2024-01-03,2024-02-06,2
"45242","MATH","6101","Uncertainty Quantification","Spring 2024",2024-01-16,2024-01-03,2024-02-06,7
"45243","MATH","6330","Statistical Consulting","Spring 2024",2024-01-16,2024-01-03,2024-02-06,6
"45244","MATH","6404","Applied Graph Theory","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45245","MATH","6595","Nonlinear Programming","Spring 2024",2024-01-16,2024-01-03,2024-02-06,10
"45246","MATH","7132","Functional Analysis","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45247","MATH","7393","Bayesian Statistics","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45248","MATH","7594","Integer Programming","Spring 2024",2024-01-16,2024-01-03,2024-02-06,0
"45249","MATH","7665","Numerical Linear Algebra","Spring 2024",2024-01-16,2024-01-03,2024-02-06,6
"45250","MATH","7825","Topics in Optimization","Spring 2024",2024-01-16,2024-01-03,2024-02-06,4
"45251","MATH","1010","Math for Liberal Arts","Spring 2024",2024-01-16,2024-01-04,2024-02-06,64
"45252","MATH","1060","Finite Mathematics","Spring 2024",2024-01-16,2024-01-04,2024-02-06,62
"45253","MATH","1108","Stretch College Algebra-I","Spring 2024",2024-01-16,2024-01-04,2024-02-06,15
"45254","MATH","1109","Stretch College Algebra-II","Spring 2024",2024-01-16,2024-01-04,2024-02-06,57
"45255","MATH","1110","College Algebra","Spring 2024",2024-01-16,2024-01-04,2024-02-06,33
"45256","MATH","1120","College Trigonometry","Spring 2024",2024-01-16,2024-01-04,2024-02-06,92
"45257","MATH","1130","Precalculus Mathematics","Spring 2024",2024-01-16,2024-01-04,2024-02-06,27
"45258","MATH","1401","Calculus I","Spring 2024",2024-01-16,2024-01-04,2024-02-06,193
"45259","MATH","2411","Calculus II","Spring 2024",2024-01-16,2024-01-04,2024-02-06,146
"45260","MATH","2421","Calculus III","Spring 2024",2024-01-16,2024-01-04,2024-02-06,73
"45261","MATH","2830","Introductory Statistics","Spring 2024",2024-01-16,2024-01-04,2024-02-06,87
"45262","MATH","3000","Intro to Abstract Math","Spring 2024",2024-01-16,2024-01-04,2024-02-06,15
"45263","MATH","3191","Applied Linear Algebra","Spring 2024",2024-01-16,2024-01-04,2024-02-06,14
"45264","MATH","3195","Linear Algebra Diff Equations","Spring 2024",2024-01-16,2024-01-04,2024-02-06,98
"45265","MATH","3200","Elementary Diff Equations","Spring 2024",2024-01-16,2024-01-04,2024-02-06,23
"45266","MATH","3382","Statistical Theory","Spring 2024",2024-01-16,2024-01-04,2024-02-06,24
"45267","MATH","3800","Probablty-Statistcs Engineers","Spring 2024",2024-01-16,2024-01-04,2024-02-06,8
"45268","MATH","3810","Introduction to Probability","Spring 2024",2024-01-16,2024-01-04,2024-02-06,0
"45269","MATH","4310","Intro to Real Analysis I","Spring 2024",2024-01-16,2024-01-04,2024-02-06,12
"45270","MATH","4387","Applied Regression Analysis","Spring 2024",2024-01-16,2024-01-04,2024-02-06,0
"45271","MATH","4390","Game Theory","Spring 2024",2024-01-16,2024-01-04,2024-02-06,12
"45272","MATH","4408","Applied Graph Theory","Spring 2024",2024-01-16,2024-01-04,2024-02-06,0
"45273","MATH","4650","Numerical Analysis I","Spring 2024",2024-01-16,2024-01-04,2024-02-06,0
"45274","MATH","4733","Partial Differential Equatns","Spring 2024",2024-01-16,2024-01-04,2024-02-06,0
"45275","MATH","4779","Math Clinic","Spring 2024",2024-01-16,2024-01-04,2024-02-06,12
"45276","MATH","5070","Applied Analysis","Spring 2024",2024-01-16,2024-01-04,2024-02-06,13
"45277","MATH","5320","Statistical Inference","Spring 2024",2024-01-16,2024-01-04,2024-02-06,8
"45278","MATH","5387","Applied Regression Analysis","Spring 2024",2024-01-16,2024-01-04,2024-02-06,0
"45279","MATH","5390","Game Theory","Spring 2024",2024-01-16,2024-01-04,2024-02-06,6
"45280","MATH","5660","Numerical Analysis I","Spring 2024",2024-01-16,2024-01-04,2024-02-06,0
